Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL,MarketStatus,TickSize,TickSizeRemark
765,0.070,"2,785",-0.010,-12.50,0.070,'6378,WMG HOLDINGS BERHAD,23 Oct 2019,0.080,0.08,0.070,MAIN MARKET,0.080,s,PROPERTY,0.080,813,05:00PM,153,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6378,MarketNoChange,1.999999999999999,
766,0.430,474,0.000,0.00,0.450,'7050,WONG ENGINEERING CORPORATION BERHAD,23 Oct 2019,0.450,0.45,0.430,MAIN MARKET,0.430,s,INDUSTRIAL PRODUCTS & SERVICES,0.450,401,05:00PM,55,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7050,MarketGapDown,0.0,OpenAndClosePriceMismatch
767,0.530,50,0.000,0.00,-,'7025,WOODLANDOR HOLDINGS BHD,23 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.590,599,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7025,MarketClosed,0.0,
768,0.490,220,-0.005,-1.01,0.490,'4243,WTK HOLDINGS BERHAD,23 Oct 2019,0.500,0.495,0.480,MAIN MARKET,0.500,s,INDUSTRIAL PRODUCTS & SERVICES,0.495,567,05:00PM,"1,422",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4243,MarketGapUp,2.0000000000000018,
769,0.240,"8,077",-0.015,-5.88,0.240,'7245,WZ SATU BERHAD,23 Oct 2019,0.255,0.255,0.235,MAIN MARKET,0.250,s,INDUSTRIAL PRODUCTS & SERVICES,0.245,"3,134",05:00PM,"49,352",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7245,MarketGapDown,2.0000000000000018,
770,0.525,200,0.030,+6.00,0.530,'7121,XIAN LENG HOLDINGS BERHAD,23 Oct 2019,0.550,0.5,0.505,MAIN MARKET,0.505,s,CONSUMER PRODUCTS & SERVICES,0.535,50,05:00PM,"7,131",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7121,MarketGapUp,5.000000000000004,
771,0.075,"69,850",-0.005,-6.25,0.075,'5156,XIDELANG HOLDINGS LTD,23 Oct 2019,0.080,0.08,0.075,MAIN MARKET,0.075,s,CONSUMER PRODUCTS & SERVICES,0.080,"5,591",05:00PM,"42,861",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5156,MarketGapDown,0.0,
772,0.510,169,0.015,+3.03,0.510,'5267,XIN HWA HOLDINGS BERHAD,23 Oct 2019,0.510,0.495,0.495,MAIN MARKET,0.500,s,TRANSPORTATION & LOGISTICS,0.515,"2,514",05:00PM,"34,115",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5267,MarketGapUp,2.0000000000000018,
773,0.740,101,-0.110,-12.94,0.740,'7003,Y&G CORPORATION BHD,23 Oct 2019,0.850,0.85,0.730,MAIN MARKET,0.850,s,PROPERTY,0.900,91,05:00PM,121,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7003,MarketNoChange,21.999999999999996,
774,2.260,74,0.000,0.00,2.260,'7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,23 Oct 2019,2.260,2.26,2.260,MAIN MARKET,2.260,s,HEALTH CARE,2.290,120,05:00PM,71,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7178,MarketNoChange,0.0,
775,2.180,230,0.000,0.00,-,'5584,YEE LEE CORPORATION BHD,23 Oct 2019,-,2.19,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.200,230,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5584,MarketClosed,0.0,
776,0.580,300,0.000,0.00,-,'5048,YI-LAI BERHAD,23 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.590,54,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5048,MarketClosed,0.0,
777,6.980,28,-0.040,-0.57,7.000,'7293,YINSON HOLDINGS BERHAD,23 Oct 2019,7.040,7.04,6.980,MAIN MARKET,7.020,s,ENERGY,7.010,210,05:00PM,"16,182",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7293,MarketGapDown,1.9999999999999574,
778,0.100,800,0.000,0.00,-,'7020,YKGI HOLDINGS BERHAD,23 Oct 2019,-,0.1,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"4,280",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7020,MarketClosed,0.0,
779,0.195,100,0.000,0.00,-,'7014,YLI HOLDINGS BERHAD,23 Oct 2019,-,0.21,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.205,300,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7014,MarketClosed,0.0,
780,2.550,57,-0.040,-1.54,2.560,'3158,YNH PROPERTY BERHAD,23 Oct 2019,2.560,2.6,2.540,MAIN MARKET,2.560,s,PROPERTY,2.560,529,05:00PM,882,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3158,MarketGapDown,0.0,
781,0.185,"17,611",0.000,0.00,0.185,'7066,YONG TAI BERHAD,23 Oct 2019,0.195,0.185,0.185,MAIN MARKET,0.185,s,PROPERTY,0.195,"18,954",05:00PM,"18,416",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7066,MarketNoChange,0.0,
782,0.985,170,0.000,0.00,0.990,'5159,YOONG ONN CORPORATION BERHAD,23 Oct 2019,0.990,0.99,0.990,MAIN MARKET,0.990,s,CONSUMER PRODUCTS & SERVICES,0.990,169,05:00PM,31,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5159,MarketNoChange,0.0,
783,0.930,"5,581",-0.015,-1.58,0.935,'4677,YTL CORPORATION BERHAD,23 Oct 2019,0.950,0.95,0.935,MAIN MARKET,0.950,s,UTILITIES,0.935,801,05:00PM,"30,981",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4677,MarketNoChange,2.9999999999999805,
784,1.310,"6,977",0.010,+0.76,1.320,'5109,YTL HOSPITALITY REIT,23 Oct 2019,1.320,1.31,1.310,MAIN MARKET,1.320,s,REAL ESTATE INVESTMENT TRUSTS,1.320,654,05:00PM,"5,542",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5109,MarketGapUp,0.0,
785,0.730,"25,082",-0.005,-0.68,0.730,'6742,YTL POWER INTERNATIONAL BHD,23 Oct 2019,0.745,0.735,0.730,MAIN MARKET,0.740,s,UTILITIES,0.735,"8,086",05:00PM,"65,686",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6742,MarketGapUp,2.0000000000000018,
786,0.350,"1,965",0.000,0.00,0.355,'7028,ZECON BERHAD,23 Oct 2019,0.360,0.355,0.350,MAIN MARKET,0.360,s,CONSTRUCTION,0.355,51,05:00PM,"4,534",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7028,MarketGapUp,0.0,OpenAndClosePriceMismatch
787,0.070,"38,436",-0.005,-6.67,0.070,'2283,ZELAN BERHAD,23 Oct 2019,0.075,0.075,0.070,MAIN MARKET,0.075,s,CONSTRUCTION,0.075,"2,334",05:00PM,"2,010",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2283,MarketNoChange,0.9999999999999981,
788,1.520,21,0.010,+0.66,1.520,'5131,ZHULIAN CORPORATION BERHAD,23 Oct 2019,1.540,1.51,1.510,MAIN MARKET,1.510,s,CONSUMER PRODUCTS & SERVICES,1.540,161,05:00PM,373,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5131,MarketNoChange,1.0000000000000009,
789,0.240,320,0.000,0.00,-,'0122,ADVANCE INFORMATION MARKETING BERHAD,23 Oct 2019,-,0.26,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.500,"4,500",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0122,MarketClosed,0.0,
790,0.290,"6,534",-0.010,-3.33,0.290,'0181,AEMULUS HOLDINGS BERHAD,23 Oct 2019,0.305,0.3,0.290,ACE MARKET,0.300,-,TECHNOLOGY,0.295,"5,755",05:00PM,"47,870",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0181,MarketNoChange,2.0000000000000018,
791,0.050,"1,401",0.000,0.00,-,'0048,ANCOM LOGISTICS BERHAD,23 Oct 2019,-,0.05,-,ACE MARKET,-,-,TRANSPORTATION & LOGISTICS,0.065,"2,988",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0048,MarketClosed,0.0,
792,0.115,"3,821",-0.005,-4.17,0.115,'0119,APPASIA BERHAD,23 Oct 2019,0.120,0.12,0.115,ACE MARKET,0.120,-,TECHNOLOGY,0.120,"3,172",05:00PM,"3,629",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0119,MarketNoChange,0.9999999999999981,
793,0.135,"8,355",0.005,+3.70,0.140,'0068,ASDION BERHAD,23 Oct 2019,0.140,0.135,0.140,ACE MARKET,0.140,-,TECHNOLOGY,0.140,"1,080",05:00PM,"1,920",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0068,MarketGapUp,0.0,
794,0.065,"9,841",0.000,0.00,-,'0105,ASIA POLY HOLDINGS BERHAD,23 Oct 2019,-,0.065,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.070,"5,146",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0105,MarketClosed,0.0,
795,0.065,"93,594",-0.010,-13.33,0.065,'0072,AT SYSTEMATIZATION BERHAD,23 Oct 2019,0.070,0.075,0.065,ACE MARKET,0.070,-,INDUSTRIAL PRODUCTS & SERVICES,0.070,"10,633",05:00PM,"236,549",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0072,MarketGapDown,1.0000000000000009,
796,0.510,"1,493",-0.005,-0.97,0.510,'0098,BAHVEST RESOURCES BERHAD,23 Oct 2019,0.520,0.515,0.505,ACE MARKET,0.520,s,CONSUMER PRODUCTS & SERVICES,0.515,"3,986",05:00PM,"16,431",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0098,MarketGapUp,2.0000000000000018,
797,0.150,"10,201",-0.005,-3.13,0.155,'0187,BCM ALLIANCE BERHAD,23 Oct 2019,0.160,0.16,0.150,ACE MARKET,0.160,-,INDUSTRIAL PRODUCTS & SERVICES,0.155,"2,880",05:00PM,"17,206",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0187,MarketNoChange,1.0000000000000009,
798,0.365,"9,017",0.000,0.00,0.365,'0195,BINASAT COMMUNICATIONS BERHAD,23 Oct 2019,0.375,0.365,0.365,ACE MARKET,0.370,-,TELECOMMUNICATIONS & MEDIA,0.370,"2,298",05:00PM,"20,696",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0195,MarketGapUp,0.0,OpenAndClosePriceMismatch
799,0.185,"20,588",0.000,0.00,0.190,'0179,BIOALPHA HOLDINGS BERHAD,23 Oct 2019,0.190,0.19,0.190,ACE MARKET,0.190,-,CONSUMER PRODUCTS & SERVICES,0.190,"6,043",05:00PM,960,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0179,MarketNoChange,0.0,
800,0.215,798,0.000,0.00,0.215,'0011,BRITE-TECH BERHAD,23 Oct 2019,0.220,0.215,0.215,ACE MARKET,0.220,-,UTILITIES,0.220,"3,492",05:00PM,"1,260",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0011,MarketGapUp,0.0,OpenAndClosePriceMismatch
801,0.205,464,-0.010,-4.65,0.205,'0191,CABNET HOLDINGS BERHAD,23 Oct 2019,0.215,0.215,0.205,ACE MARKET,0.215,-,TECHNOLOGY,0.215,"2,064",05:00PM,"1,320",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0191,MarketNoChange,2.0000000000000018,
802,0.145,"6,200",0.000,0.00,0.150,'0163,CAREPLUS GROUP BERHAD,23 Oct 2019,0.155,0.15,0.150,ACE MARKET,0.155,-,HEALTH CARE,0.150,70,05:00PM,880,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0163,MarketGapUp,0.0,OpenAndClosePriceMismatch
803,0.075,"3,500",-0.005,-5.88,0.080,'0102,CONNECTCOUNTY HOLDINGS BERHAD,23 Oct 2019,0.085,0.085,0.080,ACE MARKET,0.085,-,INDUSTRIAL PRODUCTS & SERVICES,0.080,"1,600",05:00PM,"1,003",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0102,MarketNoChange,1.0000000000000009,
804,0.135,"20,684",0.010,+7.69,0.140,'0152,DGB ASIA BERHAD,23 Oct 2019,0.150,0.13,0.125,ACE MARKET,0.125,-,TECHNOLOGY,0.140,702,05:00PM,"168,944",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0152,MarketGapDown,3.0000000000000027,
805,0.095,"2,975",0.005,+5.26,0.100,'0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,23 Oct 2019,0.100,0.095,0.095,ACE MARKET,0.095,-,TECHNOLOGY,0.100,"28,249",05:00PM,"13,285",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0131,MarketNoChange,1.0000000000000009,
806,0.175,"1,068",-0.010,-5.41,0.175,'0205,DPI HOLDINGS BERHAD,23 Oct 2019,0.185,0.185,0.175,ACE MARKET,0.185,-,CONSUMER PRODUCTS & SERVICES,0.180,650,05:00PM,"5,702",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0205,MarketNoChange,2.0000000000000018,
807,0.010,"828,309",0.000,0.00,0.015,'0154,EA HOLDINGS BERHAD,23 Oct 2019,0.015,0.015,0.010,ACE MARKET,0.010,-,TECHNOLOGY,0.015,"448,486",05:00PM,"12,183",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0154,MarketGapDown,0.0,OpenAndClosePriceMismatch
808,0.030,"300,891",-0.005,-14.29,0.030,'0107,EDUSPEC HOLDINGS BERHAD,23 Oct 2019,0.035,0.035,0.030,ACE MARKET,0.035,-,TECHNOLOGY,0.035,"90,390",05:00PM,"10,840",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0107,MarketNoChange,1.0000000000000009,
809,0.165,650,0.000,0.00,-,'0100,ES CERAMICS TECHNOLOGY BHD,23 Oct 2019,-,0.175,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.180,"1,615",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0100,MarketClosed,0.0,
810,0.200,450,0.000,0.00,-,'0190,EVERSAFE RUBBER BERHAD,23 Oct 2019,-,0.2,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.210,625,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0190,MarketClosed,0.0,
811,0.045,"100,420",0.000,0.00,0.050,'0150,FINTEC GLOBAL BERHAD,23 Oct 2019,0.055,0.05,0.050,ACE MARKET,0.050,-,FINANCIAL SERVICES,0.050,173,05:00PM,"8,307",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0150,MarketNoChange,0.0,
812,0.375,629,0.005,+1.35,0.375,'0116,FOCUS DYNAMICS GROUP BERHAD,23 Oct 2019,0.390,0.37,0.365,ACE MARKET,0.370,-,CONSUMER PRODUCTS & SERVICES,0.380,750,05:00PM,"216,867",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0116,MarketNoChange,1.0000000000000009,
813,0.345,300,-0.005,-1.43,0.345,'0157,FOCUS POINT HOLDINGS BERHAD,23 Oct 2019,0.350,0.35,0.340,ACE MARKET,0.350,-,CONSUMER PRODUCTS & SERVICES,0.350,559,05:00PM,"1,136",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0157,MarketNoChange,1.0000000000000009,
814,0.065,350,-0.005,-7.14,0.065,'0045,G NEPTUNE BERHAD,23 Oct 2019,0.070,0.07,0.065,ACE MARKET,0.065,-,TECHNOLOGY,0.070,"11,015",05:00PM,"7,951",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0045,MarketGapDown,0.0,
815,0.245,156,0.000,0.00,0.250,'0206,GAGASAN NADI CERGAS BERHAD,23 Oct 2019,0.250,0.25,0.245,ACE MARKET,0.245,-,CONSTRUCTION,0.250,"2,344",05:00PM,"3,701",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0206,MarketGapDown,0.0,OpenAndClosePriceMismatch
816,0.345,208,0.010,+2.94,0.350,'0198,GDB HOLDINGS BERHAD,23 Oct 2019,0.350,0.34,0.335,ACE MARKET,0.345,-,CONSTRUCTION,0.350,"1,809",05:00PM,"13,004",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0198,MarketGapUp,1.0000000000000009,
817,1.130,6,0.000,0.00,-,'0104,GENETEC TECHNOLOGY BERHAD,23 Oct 2019,-,1.13,-,ACE MARKET,-,-,TECHNOLOGY,1.140,50,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0104,MarketClosed,0.0,
818,0.360,262,-0.005,-1.37,0.360,'0039,GFM SERVICES BERHAD,23 Oct 2019,0.365,0.365,0.360,ACE MARKET,0.365,-,INDUSTRIAL PRODUCTS & SERVICES,0.365,"1,349",05:00PM,"7,638",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0039,MarketNoChange,1.0000000000000009,
819,1.910,"1,515",0.000,0.00,1.920,'0208,GREATECH TECHNOLOGY BERHAD,23 Oct 2019,1.950,1.92,1.890,ACE MARKET,1.920,-,TECHNOLOGY,1.920,"1,524",05:00PM,"27,085",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0208,MarketNoChange,0.0,
820,0.090,"17,300",0.000,0.00,0.095,'0074,GREEN OCEAN CORPORATION BERHAD,23 Oct 2019,0.095,0.095,0.095,ACE MARKET,0.095,-,CONSUMER PRODUCTS & SERVICES,0.095,"6,417",05:00PM,150,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0074,MarketNoChange,0.0,
821,0.115,"8,900",-0.005,-3.85,0.125,'0175,HENG HUAT RESOURCES GROUP BERHAD,23 Oct 2019,0.125,0.13,0.120,ACE MARKET,0.125,-,INDUSTRIAL PRODUCTS & SERVICES,0.125,"3,137",05:00PM,"7,303",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0175,MarketGapDown,0.0,
822,0.110,5,0.005,+4.55,0.115,'0160,HIAP HUAT HOLDINGS BERHAD,23 Oct 2019,0.115,0.11,0.110,ACE MARKET,0.110,-,INDUSTRIAL PRODUCTS & SERVICES,0.115,"6,077",05:00PM,"6,295",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0160,MarketNoChange,1.0000000000000009,
823,0.185,11,0.020,+11.43,0.195,'0188,HLT GLOBAL BERHAD,23 Oct 2019,0.195,0.175,0.175,ACE MARKET,0.175,-,INDUSTRIAL PRODUCTS & SERVICES,0.195,338,05:00PM,480,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0188,MarketNoChange,4.0000000000000036,
824,0.225,"44,237",-0.010,-4.26,0.225,'0209,I-STONE GROUP BERHAD,23 Oct 2019,0.245,0.235,0.225,ACE MARKET,0.240,-,TECHNOLOGY,0.230,"8,280",05:00PM,"219,699",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0209,MarketGapUp,2.999999999999997,
825,0.025,"11,791",0.000,0.00,-,'0174,IDIMENSION CONSOLIDATED BHD,23 Oct 2019,-,0.025,-,ACE MARKET,-,-,TECHNOLOGY,0.030,"15,582",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0174,MarketClosed,0.0,
826,0.445,"10,249",0.010,+2.30,0.445,'0023,IFCA MSC BERHAD,23 Oct 2019,0.465,0.435,0.425,ACE MARKET,0.440,-,TECHNOLOGY,0.450,"4,866",05:00PM,"494,672",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0023,MarketGapUp,1.0000000000000009,
827,0.050,"103,901",-0.005,-8.33,0.055,'0094,INIX TECHNOLOGIES HOLDINGS BERHAD,23 Oct 2019,0.060,0.06,0.055,ACE MARKET,0.060,-,TECHNOLOGY,0.055,5,05:00PM,"9,900",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0094,MarketNoChange,0.9999999999999994,
828,0.415,100,0.000,0.00,-,'0147,INNITY CORPORATION BERHAD,23 Oct 2019,-,0.45,-,ACE MARKET,-,-,TELECOMMUNICATIONS & MEDIA,0.450,280,05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0147,MarketClosed,0.0,
829,0.145,"110,254",0.005,+3.45,0.150,'0010,IRIS CORPORATION BERHAD,23 Oct 2019,0.150,0.145,0.145,ACE MARKET,0.150,-,TECHNOLOGY,0.150,"69,569",05:00PM,"34,173",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0010,MarketGapUp,0.0,
830,0.035,"240,789",0.000,0.00,0.035,'0024,JAG BERHAD,23 Oct 2019,0.040,0.035,0.035,ACE MARKET,0.035,-,INDUSTRIAL PRODUCTS & SERVICES,0.040,"82,691",05:00PM,945,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0024,MarketNoChange,0.0,
831,0.980,100,-0.010,-1.01,0.985,'0146,JF TECHNOLOGY BERHAD,23 Oct 2019,1.020,0.995,0.945,ACE MARKET,1.010,-,TECHNOLOGY,0.985,7,05:00PM,"3,758",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0146,MarketGapUp,4.0000000000000036,
832,1.370,360,0.050,+3.76,1.380,'0127,JHM CONSOLIDATION BERHAD,23 Oct 2019,1.380,1.33,1.330,ACE MARKET,1.330,s,TECHNOLOGY,1.380,877,05:00PM,"24,734",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0127,MarketNoChange,4.999999999999982,
833,0.220,"4,153",0.005,+2.33,0.220,'0111,K-ONE TECHNOLOGY BERHAD,23 Oct 2019,0.225,0.215,0.215,ACE MARKET,0.220,-,TECHNOLOGY,0.225,"9,950",05:00PM,"29,058",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0111,MarketGapUp,0.0,
834,0.070,"46,826",0.005,+7.14,0.075,'0170,KANGER INTERNATIONAL BERHAD,23 Oct 2019,0.075,0.07,0.070,ACE MARKET,0.070,-,CONSUMER PRODUCTS & SERVICES,0.075,"26,082",05:00PM,"8,888",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0170,MarketNoChange,0.9999999999999981,
835,0.610,796,0.000,0.00,0.610,'0193,KEJURUTERAAN ASASTERA BERHAD,23 Oct 2019,0.640,0.61,0.610,ACE MARKET,0.620,-,INDUSTRIAL PRODUCTS & SERVICES,0.620,227,05:00PM,"9,812",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0193,MarketGapUp,0.0,OpenAndClosePriceMismatch
836,0.035,"11,280",0.000,0.00,-,'0036,KEY ALLIANCE GROUP BERHAD,23 Oct 2019,-,0.04,-,ACE MARKET,-,-,TECHNOLOGY,0.040,"25,354",05:00PM,0,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0036,MarketClosed,0.0,
837,0.295,"2,000",-0.005,-1.64,0.300,'0210,KIM HIN JOO (MALAYSIA) BERHAD,23 Oct 2019,0.305,0.305,0.295,ACE MARKET,0.305,-,CONSUMER PRODUCTS & SERVICES,0.300,174,05:00PM,"2,126",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0210,MarketNoChange,1.0000000000000009,
838,0.150,"1,945",-0.005,-3.23,0.150,'0180,KIM TECK CHEONG CONSOLIDATED BERHAD,23 Oct 2019,0.155,0.155,0.150,ACE MARKET,0.155,-,CONSUMER PRODUCTS & SERVICES,0.155,630,05:00PM,280,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0180,MarketNoChange,1.0000000000000009,
839,0.675,"2,218",0.010,+1.49,0.680,'0176,KRONOLOGI ASIA BERHAD,23 Oct 2019,0.680,0.67,0.670,ACE MARKET,0.680,-,TECHNOLOGY,0.680,31,05:00PM,"55,803",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0176,MarketGapUp,0.0,
840,0.040,"167,714",0.005,+12.50,0.045,'0018,LAMBO GROUP BERHAD,23 Oct 2019,0.050,0.04,0.040,ACE MARKET,0.045,-,TECHNOLOGY,0.045,"21,376",05:00PM,"38,452",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0018,MarketGapUp,0.0,
