Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
304,2.420,128,-0.020,-0.82,2.420,'5108,ICAPITAL.BIZ BERHAD,25 Oct 2019,2.420,2.44,2.420,MAIN MARKET,2.420,s,CLOSED END FUND,2.440,60,05:00PM,52,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
305,0.035,"109,753",-0.005,-12.50,0.035,'5255,ICON OFFSHORE BERHAD,25 Oct 2019,0.035,0.04,0.035,MAIN MARKET,0.035,s,ENERGY,0.040,"148,657",05:00PM,796,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
306,0.320,481,-,-,0.325,'9113,ICONIC WORLDWIDE BERHAD,25 Oct 2019,0.330,0.325,0.315,MAIN MARKET,0.325,s,CONSUMER PRODUCTS & SERVICES,0.325,"2,633",05:00PM,"28,068",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
307,1.310,12,-,-,-,'9687,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,25 Oct 2019,-,1.34,-,MAIN MARKET,-,s,PROPERTY,1.370,150,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
308,2.740,50,-,-,-,'5606,IGB BERHAD,25 Oct 2019,-,2.77,-,MAIN MARKET,-,s,PROPERTY,2.770,348,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
309,1.940,560,-0.030,-1.52,1.940,'5227,IGB REAL ESTATE INVESTMENT TRUST,25 Oct 2019,1.970,1.97,1.940,MAIN MARKET,1.970,s,REAL ESTATE INVESTMENT TRUSTS,1.950,444,05:00PM,"67,804",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
310,5.680,88,0.070,+1.24,5.720,'5225,IHH HEALTHCARE BERHAD,25 Oct 2019,5.720,5.65,5.630,MAIN MARKET,5.660,s,HEALTH CARE,5.720,11,05:00PM,"32,490",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
311,2.190,491,-0.010,-0.45,2.190,'3336,IJM CORPORATION BERHAD,25 Oct 2019,2.240,2.2,2.180,MAIN MARKET,2.200,s,CONSTRUCTION,2.200,802,05:00PM,"11,546",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
312,1.490,50,0.020,+1.35,1.500,'2216,IJM PLANTATIONS BERHAD,25 Oct 2019,1.500,1.48,1.480,MAIN MARKET,1.480,s,PLANTATION,1.500,74,05:00PM,211,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
313,0.085,"5,000",-,-,0.085,'5268,IKHMAS JAYA GROUP BERHAD,25 Oct 2019,0.090,0.085,0.085,MAIN MARKET,0.085,s,CONSTRUCTION,0.090,"25,881",05:00PM,"12,835",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
314,2.080,11,0.010,+0.46,2.170,'7222,IMASPRO CORPORATION BERHAD,25 Oct 2019,2.170,2.16,2.170,MAIN MARKET,2.170,s,INDUSTRIAL PRODUCTS & SERVICES,2.170,550,05:00PM,390,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
315,0.020,"796,975",-,-,0.025,'7243,IMPIANA HOTELS BERHAD,25 Oct 2019,0.025,0.025,0.025,MAIN MARKET,0.025,s,CONSUMER PRODUCTS & SERVICES,0.025,"102,092",05:00PM,"15,602",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
316,2.010,"2,243",-0.050,-2.42,2.020,'0166,INARI AMERTRON BERHAD,25 Oct 2019,2.070,2.07,2.010,MAIN MARKET,2.060,s,TECHNOLOGY,2.020,"4,601",05:00PM,"140,329",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
317,0.590,15,-,-,0.600,'2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,25 Oct 2019,0.600,0.6,0.595,MAIN MARKET,0.600,s,PLANTATION,0.600,81,05:00PM,129,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
318,0.085,"1,732",-,-,-,'9393,INDUSTRONICS BERHAD,25 Oct 2019,-,0.085,-,MAIN MARKET,-,s,TECHNOLOGY,0.095,500,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
319,0.605,60,-,-,0.640,'6262,INNOPRISE PLANTATIONS BERHAD,25 Oct 2019,0.640,0.64,0.585,MAIN MARKET,0.585,s,PLANTATION,0.640,18,05:00PM,201,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
320,0.850,809,-0.020,-2.29,0.855,'3379,INSAS BERHAD,25 Oct 2019,0.895,0.875,0.845,MAIN MARKET,0.880,s,FINANCIAL SERVICES,0.855,"1,080",05:00PM,"42,224",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
321,0.265,"8,292",0.005,+1.92,0.265,'0192,INTA BINA GROUP BERHAD,25 Oct 2019,0.275,0.26,0.260,MAIN MARKET,0.260,s,CONSTRUCTION,0.270,"2,669",05:00PM,"21,461",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
322,0.325,100,-,-,-,'5614,INTEGRATED LOGISTICS BHD,25 Oct 2019,-,0.33,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.350,620,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
323,4.270,168,0.030,+0.71,4.280,'1961,IOI CORPORATION BERHAD,25 Oct 2019,4.290,4.25,4.250,MAIN MARKET,4.280,s,PLANTATION,4.280,"15,877",05:00PM,"20,643",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
324,1.050,"18,209",-,-,1.050,'5249,IOI PROPERTIES GROUP BERHAD,25 Oct 2019,1.060,1.05,1.040,MAIN MARKET,1.050,s,PROPERTY,1.060,"1,762",05:00PM,"16,273",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
325,0.335,300,-,-,-,'5673,IPMUDA BERHAD,25 Oct 2019,-,0.34,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.430,60,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673
326,0.790,116,-,-,0.800,'5107,IQ GROUP HOLDINGS BERHAD,25 Oct 2019,0.800,0.8,0.790,MAIN MARKET,0.795,s,CONSUMER PRODUCTS & SERVICES,0.800,26,05:00PM,318,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107
327,0.100,58,-,-,0.100,'7183,IRE-TEX CORPORATION BERHAD,25 Oct 2019,0.100,0.1,0.100,MAIN MARKET,0.100,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"1,199",05:00PM,442,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183
328,0.440,180,-,-,-,'8834,IREKA CORPORATION BERHAD,25 Oct 2019,-,0.48,-,MAIN MARKET,-,s,CONSTRUCTION,0.485,327,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834
329,0.870,"3,646",-0.015,-1.69,0.870,'1589,ISKANDAR WATERFRONT CITY BERHAD,25 Oct 2019,0.890,0.885,0.870,MAIN MARKET,0.885,s,PROPERTY,0.875,530,05:00PM,"42,642",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589
330,0.175,"1,570",-0.015,-7.89,0.175,'5175,IVORY PROPERTIES GROUP BERHAD,25 Oct 2019,0.180,0.19,0.175,MAIN MARKET,0.180,s,PROPERTY,0.185,380,05:00PM,"1,100",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175
331,1.100,20,-0.090,-7.56,1.100,'7043,JADE MARVEL GROUP BERHAD,25 Oct 2019,1.100,1.19,1.100,MAIN MARKET,1.100,s,INDUSTRIAL PRODUCTS & SERVICES,1.170,10,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043
332,0.070,"13,883",0.010,+15.38,0.075,'7223,JADI IMAGING HOLDINGS BERHAD,25 Oct 2019,0.075,0.065,0.065,MAIN MARKET,0.065,s,CONSUMER PRODUCTS & SERVICES,0.075,"91,189",05:00PM,"213,795",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223
333,0.940,202,-0.010,-1.05,0.940,'4723,JAKS RESOURCES BERHAD,25 Oct 2019,0.965,0.95,0.930,MAIN MARKET,0.955,s,CONSTRUCTION,0.945,"2,849",05:00PM,"87,533",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723
334,0.100,"11,515",-0.005,-4.76,0.100,'8648,JASA KITA BERHAD,25 Oct 2019,0.100,0.105,0.100,MAIN MARKET,0.100,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"3,653",05:00PM,500,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648
335,0.475,50,0.015,+3.19,0.485,'4383,JAYA TIASA HOLDINGS BHD,25 Oct 2019,0.485,0.47,0.470,MAIN MARKET,0.475,s,PLANTATION,0.485,500,05:00PM,"2,710",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383
336,1.100,250,-0.020,-1.75,1.120,'7152,JAYCORP BERHAD,25 Oct 2019,1.140,1.14,1.100,MAIN MARKET,1.140,s,CONSUMER PRODUCTS & SERVICES,1.120,44,05:00PM,"1,048",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152
337,1.460,50,-,-,1.460,'0058,JCBNEXT BERHAD,25 Oct 2019,1.460,1.46,1.460,MAIN MARKET,1.460,s,INDUSTRIAL PRODUCTS & SERVICES,1.500,89,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058
338,0.200,"8,052",-0.005,-2.44,0.200,'5161,JCY INTERNATIONAL BERHAD,25 Oct 2019,0.205,0.205,0.195,MAIN MARKET,0.200,s,TECHNOLOGY,0.205,"21,430",05:00PM,"88,599",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161
339,0.310,50,0.010,+3.23,0.320,'8931,JERASIA CAPITAL BERHAD,25 Oct 2019,0.320,0.31,0.320,MAIN MARKET,0.320,s,CONSUMER PRODUCTS & SERVICES,0.350,100,05:00PM,200,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931
340,0.315,"1,000",0.030,+9.38,0.350,'8923,JIANKUN INTERNATIONAL BERHAD,25 Oct 2019,0.350,0.32,0.350,MAIN MARKET,0.350,s,PROPERTY,0.350,"1,060",05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923
341,0.075,"15,062",-0.005,-6.25,0.075,'6769,JKG LAND BERHAD,25 Oct 2019,0.080,0.08,0.075,MAIN MARKET,0.080,s,PROPERTY,0.080,"39,432",05:00PM,"1,147",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769
342,0.065,"5,100",-,-,0.070,'3441,JOHAN HOLDINGS BERHAD,25 Oct 2019,0.070,0.07,0.070,MAIN MARKET,0.070,s,FINANCIAL SERVICES,0.070,10,05:00PM,80,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441
343,1.330,133,-0.020,-1.48,1.330,'7167,JOHORE TIN BERHAD,25 Oct 2019,1.340,1.35,1.330,MAIN MARKET,1.340,s,CONSUMER PRODUCTS & SERVICES,1.340,90,05:00PM,"1,108",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167
344,0.095,"1,100",-,-,0.100,'5172,K-STAR SPORTS LIMITED,25 Oct 2019,0.100,0.1,0.095,MAIN MARKET,0.100,s,CONSUMER PRODUCTS & SERVICES,0.100,"1,900",05:00PM,"2,300",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172
345,0.425,9,-0.005,-1.16,0.425,'5192,K.SENG SENG CORPORATION BERHAD,25 Oct 2019,0.425,0.43,0.425,MAIN MARKET,0.425,s,INDUSTRIAL PRODUCTS & SERVICES,0.440,50,05:00PM,130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192
346,0.265,40,-,-,-,'8672,KAMDAR GROUP (M) BERHAD,25 Oct 2019,-,0.275,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.300,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672
347,0.105,"1,313,521",-,-,0.110,'3115,KARAMBUNAI CORP BHD,25 Oct 2019,0.110,0.11,0.105,MAIN MARKET,0.105,s,PROPERTY,0.110,"115,841",05:00PM,"25,333",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3115
348,0.450,"3,223",0.005,+1.11,0.455,'5247,KAREX BERHAD,25 Oct 2019,0.460,0.45,0.445,MAIN MARKET,0.455,s,CONSUMER PRODUCTS & SERVICES,0.455,149,05:00PM,"10,232",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247
349,0.125,"1,672",-,-,-,'0054,KARYON INDUSTRIES BERHAD,25 Oct 2019,-,0.13,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.130,"3,233",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054
350,1.320,316,-,-,1.320,'7216,KAWAN FOOD BERHAD,25 Oct 2019,1.350,1.32,1.320,MAIN MARKET,1.320,s,CONSUMER PRODUCTS & SERVICES,1.350,30,05:00PM,"1,672",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216
351,4.530,6,-,-,-,'3476,KECK SENG (MALAYSIA) BERHAD,25 Oct 2019,-,4.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,4.590,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476
352,0.480,20,-,-,-,'7199,KEIN HING INTERNATIONAL BERHAD,25 Oct 2019,-,0.485,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.550,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199
353,1.340,577,-,-,1.350,'0151,KELINGTON GROUP BERHAD,25 Oct 2019,1.360,1.35,1.340,MAIN MARKET,1.350,s,INDUSTRIAL PRODUCTS & SERVICES,1.350,71,05:00PM,"2,670",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151
354,0.590,130,-0.030,-4.84,0.590,'7323,KEN HOLDINGS BERHAD,25 Oct 2019,0.590,0.62,0.590,MAIN MARKET,0.590,s,PROPERTY,0.610,191,05:00PM,40,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323
355,0.475,100,0.005,+1.05,0.480,'6483,KENANGA INVESTMENT BANK BERHAD,25 Oct 2019,0.480,0.475,0.475,MAIN MARKET,0.475,s,FINANCIAL SERVICES,0.480,398,05:00PM,500,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483
356,1.300,155,-0.040,-2.99,1.300,'7161,KERJAYA PROSPEK GROUP BERHAD,25 Oct 2019,1.330,1.34,1.300,MAIN MARKET,1.320,s,CONSTRUCTION,1.330,100,05:00PM,"1,594",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7161
357,8.210,35,-,-,8.210,'9334,KESM INDUSTRIES BERHAD,25 Oct 2019,8.430,8.21,8.180,MAIN MARKET,8.180,s,TECHNOLOGY,8.280,20,05:00PM,388,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9334
358,0.060,"93,232",-0.005,-7.69,0.060,'0143,KEY ASIC BERHAD,25 Oct 2019,0.065,0.065,0.060,MAIN MARKET,0.065,s,TECHNOLOGY,0.065,"13,221",05:00PM,"66,981",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0143
359,0.235,"1,352",-0.005,-2.08,0.235,'6203,KHEE SAN BERHAD,25 Oct 2019,0.240,0.24,0.235,MAIN MARKET,0.240,s,CONSUMER PRODUCTS & SERVICES,0.240,221,05:00PM,"6,441",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6203
360,1.350,50,-,-,-,'7062,KHIND HOLDINGS BERHAD,25 Oct 2019,-,1.54,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,1.550,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7062
361,0.195,100,-,-,-,'6211,KIA LIM BERHAD,25 Oct 2019,-,0.19,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.215,100,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6211
362,1.070,47,-0.030,-2.73,1.070,'5371,KIM HIN INDUSTRY BERHAD,25 Oct 2019,1.090,1.1,1.060,MAIN MARKET,1.060,s,INDUSTRIAL PRODUCTS & SERVICES,1.140,20,05:00PM,85,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5371
363,1.180,10,-,-,1.190,'5027,KIM LOONG RESOURCES BERHAD,25 Oct 2019,1.190,1.19,1.190,MAIN MARKET,1.190,s,PLANTATION,1.190,72,05:00PM,445,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5027
364,1.250,20,-,-,-,'5171,KIMLUN CORPORATION BERHAD,25 Oct 2019,-,1.25,-,MAIN MARKET,-,s,CONSTRUCTION,1.280,282,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5171
365,-,-,-,-,-,'5060,KINSTEEL BHD,25 Oct 2019,-,0.005,-,MAIN MARKET,-,Ss,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5060
366,0.855,"1,396",-0.005,-0.58,0.855,'5280,KIP REAL ESTATE INVESTMENT TRUST,25 Oct 2019,0.870,0.86,0.855,MAIN MARKET,0.870,s,REAL ESTATE INVESTMENT TRUSTS,0.865,261,05:00PM,"3,290",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5280
367,1.420,"1,360",-0.020,-1.39,1.420,'9466,KKB ENGINEERING BERHAD,25 Oct 2019,1.460,1.44,1.420,MAIN MARKET,1.450,s,INDUSTRIAL PRODUCTS & SERVICES,1.430,19,05:00PM,"5,186",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9466
368,3.330,9,0.010,+0.30,3.330,'2453,KLUANG RUBBER COMPANY (MALAYA) BERHAD,25 Oct 2019,3.330,3.32,3.330,MAIN MARKET,3.330,s,PLANTATION,3.420,12,05:00PM,1,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2453
369,0.460,"33,510",0.005,+1.10,0.460,'7164,KNM GROUP BERHAD,25 Oct 2019,0.465,0.455,0.455,MAIN MARKET,0.455,s,ENERGY,0.465,"67,418",05:00PM,"496,026",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7164
370,0.565,100,-,-,-,'5035,KNUSFORD BERHAD,25 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.600,215,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5035
371,1.620,10,-,-,-,'6971,KOBAY TECHNOLOGY BERHAD,25 Oct 2019,-,1.61,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.680,71,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6971
372,0.265,"16,535",-,-,0.265,'7017,KOMARKCORP BERHAD,25 Oct 2019,0.270,0.265,0.265,MAIN MARKET,0.265,s,INDUSTRIAL PRODUCTS & SERVICES,0.270,"5,948",05:00PM,"15,330",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7017
373,0.095,"10,580",0.005,+5.26,0.100,'4847,KONSORTIUM TRANSNASIONAL BERHAD,25 Oct 2019,0.100,0.095,0.095,MAIN MARKET,0.095,s,CONSUMER PRODUCTS & SERVICES,0.100,"7,830",05:00PM,"9,740",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4847
374,4.230,34,0.020,+0.48,4.230,'7153,KOSSAN RUBBER INDUSTRIES BERHAD,25 Oct 2019,4.240,4.21,4.180,MAIN MARKET,4.200,s,HEALTH CARE,4.240,316,05:00PM,"1,098",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7153
375,1.890,30,-,-,-,'0002,KOTRA INDUSTRIES BERHAD,25 Oct 2019,-,1.9,-,MAIN MARKET,-,s,HEALTH CARE,1.930,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0002
376,0.930,454,0.010,+1.09,0.930,'5878,KPJ HEALTHCARE BERHAD,25 Oct 2019,0.935,0.92,0.915,MAIN MARKET,0.915,s,HEALTH CARE,0.935,601,05:00PM,"26,500",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5878
377,0.475,166,-,-,0.475,'9121,KPS CONSORTIUM BERHAD,25 Oct 2019,0.475,0.475,0.475,MAIN MARKET,0.475,s,INDUSTRIAL PRODUCTS & SERVICES,0.490,93,05:00PM,54,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9121
378,0.360,50,0.010,+2.82,0.365,'1996,KRETAM HOLDINGS BERHAD,25 Oct 2019,0.365,0.355,0.355,MAIN MARKET,0.355,s,PLANTATION,0.365,347,05:00PM,"1,838",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1996
379,0.765,575,0.010,+1.30,0.780,'5038,KSL HOLDINGS BERHAD,25 Oct 2019,0.780,0.77,0.770,MAIN MARKET,0.770,s,PROPERTY,0.780,140,05:00PM,350,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5038
380,21.540,946,-,-,21.600,'2445,KUALA LUMPUR KEPONG BERHAD,25 Oct 2019,21.620,21.6,21.540,MAIN MARKET,21.600,s,PLANTATION,21.600,"2,749",05:00PM,"2,068",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2445
381,0.320,150,0.005,+1.56,0.325,'6874,KUB MALAYSIA BERHAD,25 Oct 2019,0.325,0.32,0.320,MAIN MARKET,0.325,s,INDUSTRIAL PRODUCTS & SERVICES,0.325,220,05:00PM,"1,080",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6874
382,1.690,17,0.020,+1.20,1.680,'2186,KUCHAI DEVELOPMENT BERHAD,25 Oct 2019,1.680,1.66,1.680,MAIN MARKET,1.680,s,FINANCIAL SERVICES,1.700,100,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2186
383,1.600,543,-,-,1.600,'6491,KUMPULAN FIMA BERHAD,25 Oct 2019,1.600,1.6,1.600,MAIN MARKET,1.600,s,INDUSTRIAL PRODUCTS & SERVICES,1.620,100,05:00PM,81,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6491
384,0.900,60,-,-,-,'7033,KUMPULAN H & L HIGH-TECH BERHAD,25 Oct 2019,-,0.95,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.020,20,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7033
385,0.125,790,0.005,+3.57,0.145,'9083,KUMPULAN JETSON BERHAD,25 Oct 2019,0.145,0.14,0.125,MAIN MARKET,0.140,s,INDUSTRIAL PRODUCTS & SERVICES,0.145,"1,031",05:00PM,130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9083
386,0.725,691,-0.010,-1.36,0.725,'5843,KUMPULAN PERANGSANG SELANGOR BERHAD,25 Oct 2019,0.750,0.735,0.725,MAIN MARKET,0.735,s,INDUSTRIAL PRODUCTS & SERVICES,0.730,200,05:00PM,"13,785",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5843
387,1.140,210,-,-,1.140,'7130,KUMPULAN POWERNET BERHAD,25 Oct 2019,1.160,1.14,1.120,MAIN MARKET,1.150,s,CONSUMER PRODUCTS & SERVICES,1.150,205,05:00PM,"8,673",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7130
388,0.610,100,0.030,+4.84,0.650,'6572,KWANTAS CORPORATION BERHAD,25 Oct 2019,0.650,0.62,0.610,MAIN MARKET,0.610,s,PLANTATION,0.650,9,05:00PM,101,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6572
389,0.260,12,-,-,-,'8362,KYM HOLDINGS BERHAD,25 Oct 2019,-,0.28,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.280,130,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8362
